Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2001T1;1.303,33
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2000T4;1.444,4
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2000T3;1.298,26
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2000T2;1.333,92
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2000T1;1.264,19
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T4;3,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T3;4,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T2;4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T1;3,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T4;4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T3;4,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T2;5,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T1;6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T4;4,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T3;4,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T2;4,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T1;5,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T4;5,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T3;5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T2;14,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T1;1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T4;-0,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T3;-1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T2;-9,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T1;0,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T4;1,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T3;1,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T2;2,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T1;1,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T4;0,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T3;1,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T2;0,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T1;0,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T4;0,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T3;0,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T2;0
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T1;-0,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T4;-0,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T3;-0,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T2;0
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T1;0,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T4;1,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T3;0,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T2;0,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T1;1,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T4;-0,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T3;-0,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T2;0,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T1;-0,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T4;2,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T3;-0,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T2;-0,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T1;-1,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T4;-3,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T3;0,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T2;0,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T1;1,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T4;1,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T3;1,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T2;0,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T1;1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T4;0
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T3;0,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T2;1,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T1;1,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T4;2,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T3;3,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T2;4,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T1;2,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T4;4,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T3;5,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T2;5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T1;5,2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T4;4,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T3;3,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T2;3,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T1;4,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T4;5,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T3;4,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T2;5,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T1;3,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T4;2,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T3;2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T2;3,5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T1;1,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T4;2,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T3;2
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T2;3,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T1;4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T4;3,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T3;3,3
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T2;4,4
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T1;5
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T4;3,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T3;3,6
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T2;3,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T1;3,9
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T4;3,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T3;3,8
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T2;2,7
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T1;3,1
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T2;..
Datos ajustados de calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T1;..
Datos ajustados de calendario;Otros costes por trabajador;Euros;2024T4;815,52
Datos ajustados de calendario;Otros costes por trabajador;Euros;2024T3;815,44
Datos ajustados de calendario;Otros costes por trabajador;Euros;2024T2;806,87
Datos ajustados de calendario;Otros costes por trabajador;Euros;2024T1;804,61
Datos ajustados de calendario;Otros costes por trabajador;Euros;2023T4;787,1
Datos ajustados de calendario;Otros costes por trabajador;Euros;2023T3;774,96
Datos ajustados de calendario;Otros costes por trabajador;Euros;2023T2;775,3
Datos ajustados de calendario;Otros costes por trabajador;Euros;2023T1;770,21
Datos ajustados de calendario;Otros costes por trabajador;Euros;2022T4;728,66
Datos ajustados de calendario;Otros costes por trabajador;Euros;2022T3;722,74
Datos ajustados de calendario;Otros costes por trabajador;Euros;2022T2;717,68
Datos ajustados de calendario;Otros costes por trabajador;Euros;2022T1;721,62
Datos ajustados de calendario;Otros costes por trabajador;Euros;2021T4;708,84
Datos ajustados de calendario;Otros costes por trabajador;Euros;2021T3;695,8
Datos ajustados de calendario;Otros costes por trabajador;Euros;2021T2;702,28
Datos ajustados de calendario;Otros costes por trabajador;Euros;2021T1;697,71
Datos ajustados de calendario;Otros costes por trabajador;Euros;2020T4;690,52
Datos ajustados de calendario;Otros costes por trabajador;Euros;2020T3;666,13
Datos ajustados de calendario;Otros costes por trabajador;Euros;2020T2;639,01
Datos ajustados de calendario;Otros costes por trabajador;Euros;2020T1;680,24
Datos ajustados de calendario;Otros costes por trabajador;Euros;2019T4;679,47
Datos ajustados de calendario;Otros costes por trabajador;Euros;2019T3;676,66
Datos ajustados de calendario;Otros costes por trabajador;Euros;2019T2;672,77
Datos ajustados de calendario;Otros costes por trabajador;Euros;2019T1;673,44
Datos ajustados de calendario;Otros costes por trabajador;Euros;2018T4;653,66
Datos ajustados de calendario;Otros costes por trabajador;Euros;2018T3;657,21
Datos ajustados de calendario;Otros costes por trabajador;Euros;2018T2;649,11
Datos ajustados de calendario;Otros costes por trabajador;Euros;2018T1;654,38
Datos ajustados de calendario;Otros costes por trabajador;Euros;2017T4;649,22
Datos ajustados de calendario;Otros costes por trabajador;Euros;2017T3;645,23
Datos ajustados de calendario;Otros costes por trabajador;Euros;2017T2;643,03
Datos ajustados de calendario;Otros costes por trabajador;Euros;2017T1;651,82
Datos ajustados de calendario;Otros costes por trabajador;Euros;2016T4;639,46
Datos ajustados de calendario;Otros costes por trabajador;Euros;2016T3;640,9
Datos ajustados de calendario;Otros costes por trabajador;Euros;2016T2;644,44
Datos ajustados de calendario;Otros costes por trabajador;Euros;2016T1;650,77
Datos ajustados de calendario;Otros costes por trabajador;Euros;2015T4;644,85
Datos ajustados de calendario;Otros costes por trabajador;Euros;2015T3;646,46
Datos ajustados de calendario;Otros costes por trabajador;Euros;2015T2;650,33
Datos ajustados de calendario;Otros costes por trabajador;Euros;2015T1;655,71
Datos ajustados de calendario;Otros costes por trabajador;Euros;2014T4;646,45
Datos ajustados de calendario;Otros costes por trabajador;Euros;2014T3;649,71
Datos ajustados de calendario;Otros costes por trabajador;Euros;2014T2;651,79
Datos ajustados de calendario;Otros costes por trabajador;Euros;2014T1;668,4
Datos ajustados de calendario;Otros costes por trabajador;Euros;2013T4;656,76
Datos ajustados de calendario;Otros costes por trabajador;Euros;2013T3;659,24
Datos ajustados de calendario;Otros costes por trabajador;Euros;2013T2;653,75
Datos ajustados de calendario;Otros costes por trabajador;Euros;2013T1;672,03
Datos ajustados de calendario;Otros costes por trabajador;Euros;2012T4;652,04
Datos ajustados de calendario;Otros costes por trabajador;Euros;2012T3;649,82
Datos ajustados de calendario;Otros costes por trabajador;Euros;2012T2;652,49
Datos ajustados de calendario;Otros costes por trabajador;Euros;2012T1;672,35
Datos ajustados de calendario;Otros costes por trabajador;Euros;2011T4;663,78
Datos ajustados de calendario;Otros costes por trabajador;Euros;2011T3;656,25
Datos ajustados de calendario;Otros costes por trabajador;Euros;2011T2;661,26
Datos ajustados de calendario;Otros costes por trabajador;Euros;2011T1;666,36
Datos ajustados de calendario;Otros costes por trabajador;Euros;2010T4;649,39
Datos ajustados de calendario;Otros costes por trabajador;Euros;2010T3;641,58
Datos ajustados de calendario;Otros costes por trabajador;Euros;2010T2;651,62
Datos ajustados de calendario;Otros costes por trabajador;Euros;2010T1;664,31
Datos ajustados de calendario;Otros costes por trabajador;Euros;2009T4;655,58
Datos ajustados de calendario;Otros costes por trabajador;Euros;2009T3;652,26
Datos ajustados de calendario;Otros costes por trabajador;Euros;2009T2;656,24
Datos ajustados de calendario;Otros costes por trabajador;Euros;2009T1;671,97
Datos ajustados de calendario;Otros costes por trabajador;Euros;2008T4;642,62
Datos ajustados de calendario;Otros costes por trabajador;Euros;2008T3;628,07
Datos ajustados de calendario;Otros costes por trabajador;Euros;2008T2;631,9
Datos ajustados de calendario;Otros costes por trabajador;Euros;2008T1;624,51
Datos ajustados de calendario;Otros costes por trabajador;Euros;2007T4;608,85
Datos ajustados de calendario;Otros costes por trabajador;Euros;2007T3;606,37
Datos ajustados de calendario;Otros costes por trabajador;Euros;2007T2;608,56
Datos ajustados de calendario;Otros costes por trabajador;Euros;2007T1;605,21
Datos ajustados de calendario;Otros costes por trabajador;Euros;2006T4;581,6
Datos ajustados de calendario;Otros costes por trabajador;Euros;2006T3;578,74
Datos ajustados de calendario;Otros costes por trabajador;Euros;2006T2;585,58
Datos ajustados de calendario;Otros costes por trabajador;Euros;2006T1;587,75
Datos ajustados de calendario;Otros costes por trabajador;Euros;2005T4;561,04
Datos ajustados de calendario;Otros costes por trabajador;Euros;2005T3;553,72
Datos ajustados de calendario;Otros costes por trabajador;Euros;2005T2;552,05
Datos ajustados de calendario;Otros costes por trabajador;Euros;2005T1;558,67
Datos ajustados de calendario;Otros costes por trabajador;Euros;2004T4;540,55
Datos ajustados de calendario;Otros costes por trabajador;Euros;2004T3;534,12
Datos ajustados de calendario;Otros costes por trabajador;Euros;2004T2;532,84
Datos ajustados de calendario;Otros costes por trabajador;Euros;2004T1;537,24
Datos ajustados de calendario;Otros costes por trabajador;Euros;2003T4;523,24
Datos ajustados de calendario;Otros costes por trabajador;Euros;2003T3;517,62
Datos ajustados de calendario;Otros costes por trabajador;Euros;2003T2;515,36
Datos ajustados de calendario;Otros costes por trabajador;Euros;2003T1;517,31
Datos ajustados de calendario;Otros costes por trabajador;Euros;2002T4;497,48
Datos ajustados de calendario;Otros costes por trabajador;Euros;2002T3;491,35
Datos ajustados de calendario;Otros costes por trabajador;Euros;2002T2;483,91
Datos ajustados de calendario;Otros costes por trabajador;Euros;2002T1;483,43
Datos ajustados de calendario;Otros costes por trabajador;Euros;2001T4;468,64
Datos ajustados de calendario;Otros costes por trabajador;Euros;2001T3;462,71
Datos ajustados de calendario;Otros costes por trabajador;Euros;2001T2;457,93
Datos ajustados de calendario;Otros costes por trabajador;Euros;2001T1;452,05
Datos ajustados de calendario;Otros costes por trabajador;Euros;2000T4;439,35
Datos ajustados de calendario;Otros costes por trabajador;Euros;2000T3;436,54
Datos ajustados de calendario;Otros costes por trabajador;Euros;2000T2;431,34
Datos ajustados de calendario;Otros costes por trabajador;Euros;2000T1;428,88
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2024T4;3,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2024T3;5,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2024T2;4,1
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2024T1;4,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2023T4;8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2023T3;7,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2023T2;8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2023T1;6,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2022T4;2,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2022T3;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2022T2;2,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2022T1;3,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2021T4;2,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2021T3;4,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2021T2;9,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2021T1;2,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2020T4;1,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2020T3;-1,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2020T2;-5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2020T1;1
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2019T4;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2019T3;3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2019T2;3,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2019T1;2,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2018T4;0,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2018T3;1,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2018T2;0,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2018T1;0,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2017T4;1,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2017T3;0,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2017T2;-0,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2017T1;0,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2016T4;-0,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2016T3;-0,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2016T2;-0,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2016T1;-0,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2015T4;-0,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2015T3;-0,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2015T2;-0,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2015T1;-1,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2014T4;-1,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2014T3;-1,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2014T2;-0,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2014T1;-0,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2013T4;0,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2013T3;1,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2013T2;0,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2013T1;0
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2012T4;-1,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2012T3;-1
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2012T2;-1,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2012T1;0,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2011T4;2,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2011T3;2,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2011T2;1,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2011T1;0,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2010T4;-0,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2010T3;-1,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2010T2;-0,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2010T1;-1,1
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2009T4;2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2009T3;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2009T2;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2009T1;7,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2008T4;5,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2008T3;3,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2008T2;3,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2008T1;3,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2007T4;4,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2007T3;4,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2007T2;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2007T1;3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2006T4;3,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2006T3;4,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2006T2;6,1
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2006T1;5,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2005T4;3,8
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2005T3;3,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2005T2;3,6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2005T1;4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2004T4;3,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2004T3;3,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2004T2;3,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2004T1;3,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2003T4;5,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2003T3;5,3
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2003T2;6,5
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2003T1;7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2002T4;6,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2002T3;6,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2002T2;5,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2002T1;6,9
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2001T4;6,7
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2001T3;6
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2001T2;6,2
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2001T1;5,4
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2000T2;..
Datos ajustados de calendario;Otros costes por trabajador;Tasa de variación anual;2000T1;..
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2024T4;3.149,59
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2024T3;3.131,89
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2024T2;3.098,18
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2024T1;3.068,12
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2023T4;3.038,49
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2023T3;3.004,07
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2023T2;2.981,44
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2023T1;2.951,84
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2022T4;2.886,84
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2022T3;2.856,55
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2022T2;2.820,24
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2022T1;2.793,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2021T4;2.766,89
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2021T3;2.735,71
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2021T2;2.714,93
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2021T1;2.676,81
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2020T4;2.648,23
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2020T3;2.605,25
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2020T2;2.401,09
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2020T1;2.641,16
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2019T4;2.646,09
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2019T3;2.636,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2019T2;2.623,94
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2019T1;2.612,13
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2018T4;2.584,97
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2018T3;2.585,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2018T2;2.563,57
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2018T1;2.558,09
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2017T4;2.557,36
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2017T3;2.545,69
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2017T2;2.543,86
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2017T1;2.540,96
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2016T4;2.536,06
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2016T3;2.539,93
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2016T2;2.545,12
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2016T1;2.543,77
