Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2024T4;25,63
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2024T3;25,08
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2024T2;23,68
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2024T1;23,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2023T4;24,98
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2023T3;23,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2023T2;23,22
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2023T1;21,51
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2022T4;23,55
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2022T3;22,55
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2022T2;21,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2022T1;20,64
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2021T4;22,72
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2021T3;21,89
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2021T2;21,68
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2021T1;20,63
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2020T4;22,66
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2020T3;21,95
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2020T2;22,86
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2020T1;19,93
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2019T4;21,56
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2019T3;21,11
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2019T2;20,43
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2019T1;19,01
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2018T4;21,14
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2018T3;20,62
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2018T2;19,29
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2018T1;19,01
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2017T4;21,04
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2017T3;20,11
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2017T2;19,67
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2017T1;18,32
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2016T4;20,79
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2016T3;20,19
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2016T2;18,95
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2016T1;19,14
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2015T4;20,66
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2015T3;20,19
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2015T2;19,71
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2015T1;18,56
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2014T4;20,34
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2014T3;20,28
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2014T2;19,67
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2014T1;18,34
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2013T4;20,58
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2013T3;20,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2013T2;19
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2013T1;18,68
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2012T4;20,22
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2012T3;20,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2012T2;19,47
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2012T1;18,29
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2011T4;20,68
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2011T3;20,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2011T2;19,34
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2011T1;18,03
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2010T4;20,18
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2010T3;19,28
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2010T2;19,05
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2010T1;18,03
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2009T4;19,96
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2009T3;19,55
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2009T2;18,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2009T1;17,66
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2008T4;19
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2008T3;18,77
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2008T2;17,24
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2008T1;17,03
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2007T4;18,45
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2007T3;17,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2007T2;16,94
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2007T1;15,68
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2006T4;17,65
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2006T3;16,92
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2006T2;16,26
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2006T1;15,03
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2005T4;16,59
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2005T3;16,06
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2005T2;14,84
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2005T1;14,83
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2004T4;16,08
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2004T3;15,51
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2004T2;14,61
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2004T1;14,04
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2003T4;15,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2003T3;15,16
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2003T2;14,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2003T1;13,37
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2002T4;14,67
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2002T3;14,62
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2002T2;13,07
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2002T1;12,85
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2001T4;14,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2001T3;14,04
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2001T2;12,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2001T1;11,82
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2000T4;13,41
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2000T3;13,42
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2000T2;12,31
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Euros;2000T1;11,41
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2024T4;2,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2024T3;5,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2024T2;2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2024T1;7,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2023T4;6,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2023T3;5,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2023T2;6,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2023T1;4,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2022T4;3,7
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2022T3;3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2022T2;0,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2022T1;0
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2021T4;0,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2021T3;-0,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2021T2;-5,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2021T1;3,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2020T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2020T3;4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2020T2;11,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2020T1;4,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2019T4;2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2019T3;2,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2019T2;5,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2019T1;0
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2018T4;0,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2018T3;2,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2018T2;-1,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2018T1;3,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2017T4;1,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2017T3;-0,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2017T2;3,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2017T1;-4,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2016T4;0,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2016T3;0
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2016T2;-3,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2016T1;3,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2015T4;1,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2015T3;-0,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2015T2;0,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2015T1;1,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2014T4;-1,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2014T3;-0,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2014T2;3,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2014T1;-1,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2013T4;1,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2013T3;0,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2013T2;-2,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2013T1;2,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2012T4;-2,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2012T3;0
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2012T2;0,7
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2012T1;1,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2011T4;2,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2011T3;4,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2011T2;1,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2011T1;0
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2010T4;1,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2010T3;-1,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2010T2;0,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2010T1;2,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2009T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2009T3;4,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2009T2;9,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2009T1;3,7
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2008T4;3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2008T3;5,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2008T2;1,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2008T1;8,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2007T4;4,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2007T3;5,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2007T2;4,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2007T1;4,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2006T4;6,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2006T3;5,4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2006T2;9,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2006T1;1,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2005T4;3,2
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2005T3;3,5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2005T2;1,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2005T1;5,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2004T4;5,8
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2004T3;2,3
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2004T2;2,9
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2004T1;5
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2003T4;3,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2003T3;3,7
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2003T2;8,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2003T1;4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2002T4;4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2002T3;4,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2002T2;2,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2002T1;8,7
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2001T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2001T3;4,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2001T2;4
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2001T1;3,6
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2000T4;..
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2000T3;..
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2000T2;..
Datos no ajustados de estacionalidad y calendario;Coste laboral total por hora;Tasa de variación anual;2000T1;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2024T4;19,21
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2024T3;18,31
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2024T2;17,63
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2024T1;16,93
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2023T4;18,74
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2023T3;17,42
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2023T2;17,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2023T1;15,79
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2022T4;17,83
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2022T3;16,63
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2022T2;16,35
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2022T1;15,17
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2021T4;17,12
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2021T3;16,13
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2021T2;16,18
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2021T1;15,11
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2020T4;16,97
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2020T3;16,16
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2020T2;16,88
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2020T1;14,65
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2019T4;16,24
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2019T3;15,52
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2019T2;15,27
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2019T1;13,99
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2018T4;16,01
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2018T3;15,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2018T2;14,47
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2018T1;14,04
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2017T4;15,93
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2017T3;14,83
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2017T2;14,78
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2017T1;13,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2016T4;15,78
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2016T3;14,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2016T2;14,22
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2016T1;14,13
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2015T4;15,67
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2015T3;14,87
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2015T2;14,77
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2015T1;13,67
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2014T4;15,35
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2014T3;14,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2014T2;14,71
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2014T1;13,39
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2013T4;15,48
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2013T3;14,86
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2013T2;14,19
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2013T1;13,63
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2012T4;15,14
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2012T3;14,85
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2012T2;14,57
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2012T1;13,39
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2011T4;15,56
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2011T3;14,81
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2011T2;14,42
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2011T1;13,19
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2010T4;15,22
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2010T3;14,17
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2010T2;14,24
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2010T1;13,17
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2009T4;15,02
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2009T3;14,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2009T2;14,04
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2009T1;12,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2008T4;14,27
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2008T3;13,76
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2008T2;12,79
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2008T1;12,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2007T4;13,89
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2007T3;12,98
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2007T2;12,54
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2007T1;11,44
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2006T4;13,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2006T3;12,37
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2006T2;12,04
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2006T1;10,93
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2005T4;12,46
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2005T3;11,73
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2005T2;11,01
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2005T1;10,82
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2004T4;12,11
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2004T3;11,38
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2004T2;10,84
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2004T1;10,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2003T4;11,47
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2003T3;11,16
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2003T2;10,54
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2003T1;9,81
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2002T4;11,11
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2002T3;10,81
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2002T2;9,75
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2002T1;9,47
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T4;10,75
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T3;10,45
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T2;9,59
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T1;8,77
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T4;10,28
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T3;10,04
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T2;9,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T1;8,52
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T4;2,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T3;5,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T2;1,9
