Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2020T2;16,73
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2020T1;14,23
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2019T4;15,85
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2019T3;14,98
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2019T2;14,74
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2019T1;13,72
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2018T4;14,65
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2018T3;14,66
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2018T2;13,15
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2018T1;13,23
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2017T4;14,69
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2017T3;14,31
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2017T2;13,76
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2017T1;12,85
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2016T4;15
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2016T3;14,46
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2016T2;13,79
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2016T1;14,21
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2015T4;16,4
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2015T3;15,2
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2015T2;15,17
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2015T1;14,41
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2014T4;15,83
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2014T3;15,46
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2014T2;15,05
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2014T1;13,72
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2013T4;15,64
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2013T3;15,55
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2013T2;14,37
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2013T1;13,92
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2012T4;14,64
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2012T3;15,48
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2012T2;13,63
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2012T1;12,66
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2011T4;14,33
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2011T3;14,63
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2011T2;12,96
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2011T1;12,01
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2010T4;13,62
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2010T3;14,25
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2010T2;12,4
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2010T1;11,92
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2009T4;12,83
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2009T3;13,38
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2009T2;11,96
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2009T1;11,38
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2008T4;11,11
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2008T3;10,64
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2008T2;10,05
74 Otras actividades profesionales, científicas y técnicas;Coste salarial total por hora;2008T1;10,1
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2024T4;17,29
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2024T3;18,72
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2024T2;15,71
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2024T1;16,36
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2023T4;17,34
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2023T3;17,99
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2023T2;16,34
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2023T1;14,94
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2022T4;15,83
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2022T3;16,51
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2022T2;14,71
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2022T1;14,61
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2021T4;14,94
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2021T3;16,02
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2021T2;14,4
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2021T1;14,56
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2020T4;14,49
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2020T3;16,12
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2020T2;14,95
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2020T1;13,24
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2019T4;13,66
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2019T3;14,3
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2019T2;12,94
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2019T1;12,55
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2018T4;13,03
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2018T3;13,93
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2018T2;12,13
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2018T1;12,27
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2017T4;12,76
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2017T3;13,56
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2017T2;12,33
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2017T1;11,84
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2016T4;13,02
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2016T3;13,82
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2016T2;11,99
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2016T1;12,54
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2015T4;13,7
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2015T3;14,59
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2015T2;12,85
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2015T1;12,9
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2014T4;13,46
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2014T3;14,69
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2014T2;13,12
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2014T1;12,74
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2013T4;13,38
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2013T3;14,93
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2013T2;12,37
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2013T1;12,78
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2012T4;12,74
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2012T3;14,43
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2012T2;12,27
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2012T1;11,81
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2011T4;12,3
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2011T3;13,76
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2011T2;11,58
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2011T1;11,28
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2010T4;11,74
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2010T3;13,2
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2010T2;11,34
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2010T1;11,02
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2009T4;11,14
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2009T3;12,83
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2009T2;10,83
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2009T1;10,51
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2008T4;9,42
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2008T3;9,93
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2008T2;9,08
74 Otras actividades profesionales, científicas y técnicas;Coste salarial ordinario por hora;2008T1;9,39
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2024T4;6,45
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2024T3;6,7
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2024T2;5,69
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2024T1;6,24
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2023T4;6,22
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2023T3;6,61
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2023T2;5,73
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2023T1;5,6
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2022T4;5,63
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2022T3;6,04
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2022T2;5,22
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2022T1;5,32
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2021T4;5,54
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2021T3;5,67
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2021T2;5,14
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2021T1;5,37
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2020T4;5,55
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2020T3;6,49
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2020T2;6,46
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2020T1;4,93
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2019T4;5,22
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2019T3;5,24
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2019T2;4,86
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2019T1;4,76
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2018T4;4,79
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2018T3;5,28
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2018T2;4,46
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2018T1;4,52
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2017T4;5,08
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2017T3;5,21
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2017T2;4,75
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2017T1;4,62
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2016T4;4,98
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2016T3;5,28
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2016T2;4,52
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2016T1;4,9
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2015T4;5,21
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2015T3;5,68
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2015T2;5,06
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2015T1;5,04
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2014T4;5,19
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2014T3;5,58
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2014T2;5,1
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2014T1;5,16
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2013T4;5,07
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2013T3;5,7
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2013T2;4,82
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2013T1;5,16
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2012T4;5,6
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2012T3;6,02
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2012T2;4,99
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2012T1;5,09
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2011T4;4,74
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2011T3;5,61
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2011T2;4,59
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2011T1;4,91
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2010T4;4,54
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2010T3;5,14
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2010T2;4,38
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2010T1;4,42
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2009T4;4,58
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2009T3;5,3
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2009T2;4,25
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2009T1;4,17
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2008T4;3,96
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2008T3;3,68
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2008T2;3,83
74 Otras actividades profesionales, científicas y técnicas;Otros costes por hora;2008T1;3,77
75 Actividades veterinarias;Coste laboral total por hora;2024T4;18,72
75 Actividades veterinarias;Coste laboral total por hora;2024T3;19,19
75 Actividades veterinarias;Coste laboral total por hora;2024T2;17,41
75 Actividades veterinarias;Coste laboral total por hora;2024T1;17,14
75 Actividades veterinarias;Coste laboral total por hora;2023T4;18,01
75 Actividades veterinarias;Coste laboral total por hora;2023T3;17,38
75 Actividades veterinarias;Coste laboral total por hora;2023T2;16,54
75 Actividades veterinarias;Coste laboral total por hora;2023T1;15,45
75 Actividades veterinarias;Coste laboral total por hora;2022T4;16,76
75 Actividades veterinarias;Coste laboral total por hora;2022T3;16,48
75 Actividades veterinarias;Coste laboral total por hora;2022T2;16,34
75 Actividades veterinarias;Coste laboral total por hora;2022T1;14,96
75 Actividades veterinarias;Coste laboral total por hora;2021T4;15,48
75 Actividades veterinarias;Coste laboral total por hora;2021T3;15,4
75 Actividades veterinarias;Coste laboral total por hora;2021T2;14,47
75 Actividades veterinarias;Coste laboral total por hora;2021T1;13,86
75 Actividades veterinarias;Coste laboral total por hora;2020T4;14,53
75 Actividades veterinarias;Coste laboral total por hora;2020T3;14,35
75 Actividades veterinarias;Coste laboral total por hora;2020T2;13,87
75 Actividades veterinarias;Coste laboral total por hora;2020T1;12,66
75 Actividades veterinarias;Coste laboral total por hora;2019T4;13,45
75 Actividades veterinarias;Coste laboral total por hora;2019T3;13,35
75 Actividades veterinarias;Coste laboral total por hora;2019T2;12,73
75 Actividades veterinarias;Coste laboral total por hora;2019T1;11,58
75 Actividades veterinarias;Coste laboral total por hora;2018T4;12,61
75 Actividades veterinarias;Coste laboral total por hora;2018T3;12,56
75 Actividades veterinarias;Coste laboral total por hora;2018T2;11,61
75 Actividades veterinarias;Coste laboral total por hora;2018T1;11,52
75 Actividades veterinarias;Coste laboral total por hora;2017T4;12,49
75 Actividades veterinarias;Coste laboral total por hora;2017T3;12,18
75 Actividades veterinarias;Coste laboral total por hora;2017T2;11,6
75 Actividades veterinarias;Coste laboral total por hora;2017T1;10,79
75 Actividades veterinarias;Coste laboral total por hora;2016T4;12,66
75 Actividades veterinarias;Coste laboral total por hora;2016T3;12,48
75 Actividades veterinarias;Coste laboral total por hora;2016T2;11,47
75 Actividades veterinarias;Coste laboral total por hora;2016T1;11,92
75 Actividades veterinarias;Coste laboral total por hora;2015T4;12,14
75 Actividades veterinarias;Coste laboral total por hora;2015T3;12,37
75 Actividades veterinarias;Coste laboral total por hora;2015T2;11,8
75 Actividades veterinarias;Coste laboral total por hora;2015T1;11,06
75 Actividades veterinarias;Coste laboral total por hora;2014T4;12,32
75 Actividades veterinarias;Coste laboral total por hora;2014T3;12,14
75 Actividades veterinarias;Coste laboral total por hora;2014T2;11,37
75 Actividades veterinarias;Coste laboral total por hora;2014T1;10,78
75 Actividades veterinarias;Coste laboral total por hora;2013T4;12,39
75 Actividades veterinarias;Coste laboral total por hora;2013T3;12,01
75 Actividades veterinarias;Coste laboral total por hora;2013T2;11,3
75 Actividades veterinarias;Coste laboral total por hora;2013T1;11,17
75 Actividades veterinarias;Coste laboral total por hora;2012T4;12,28
75 Actividades veterinarias;Coste laboral total por hora;2012T3;11,79
75 Actividades veterinarias;Coste laboral total por hora;2012T2;11,26
75 Actividades veterinarias;Coste laboral total por hora;2012T1;10,49
75 Actividades veterinarias;Coste laboral total por hora;2011T4;11,98
75 Actividades veterinarias;Coste laboral total por hora;2011T3;11,77
75 Actividades veterinarias;Coste laboral total por hora;2011T2;11,38
75 Actividades veterinarias;Coste laboral total por hora;2011T1;10,92
75 Actividades veterinarias;Coste laboral total por hora;2010T4;11,86
75 Actividades veterinarias;Coste laboral total por hora;2010T3;11,73
75 Actividades veterinarias;Coste laboral total por hora;2010T2;11,3
75 Actividades veterinarias;Coste laboral total por hora;2010T1;10,55
75 Actividades veterinarias;Coste laboral total por hora;2009T4;12,22
75 Actividades veterinarias;Coste laboral total por hora;2009T3;11,77
75 Actividades veterinarias;Coste laboral total por hora;2009T2;11,75
75 Actividades veterinarias;Coste laboral total por hora;2009T1;10,85
75 Actividades veterinarias;Coste laboral total por hora;2008T4;12,02
75 Actividades veterinarias;Coste laboral total por hora;2008T3;12,67
75 Actividades veterinarias;Coste laboral total por hora;2008T2;11,7
75 Actividades veterinarias;Coste laboral total por hora;2008T1;11,24
75 Actividades veterinarias;Coste salarial total por hora;2024T4;13,95
75 Actividades veterinarias;Coste salarial total por hora;2024T3;14,08
75 Actividades veterinarias;Coste salarial total por hora;2024T2;12,84
75 Actividades veterinarias;Coste salarial total por hora;2024T1;12,39
75 Actividades veterinarias;Coste salarial total por hora;2023T4;13,41
75 Actividades veterinarias;Coste salarial total por hora;2023T3;12,84
75 Actividades veterinarias;Coste salarial total por hora;2023T2;12,17
75 Actividades veterinarias;Coste salarial total por hora;2023T1;11,31
75 Actividades veterinarias;Coste salarial total por hora;2022T4;12,59
75 Actividades veterinarias;Coste salarial total por hora;2022T3;12,27
75 Actividades veterinarias;Coste salarial total por hora;2022T2;12,41
75 Actividades veterinarias;Coste salarial total por hora;2022T1;11
75 Actividades veterinarias;Coste salarial total por hora;2021T4;11,6
75 Actividades veterinarias;Coste salarial total por hora;2021T3;11,4
75 Actividades veterinarias;Coste salarial total por hora;2021T2;10,75
75 Actividades veterinarias;Coste salarial total por hora;2021T1;10,24
75 Actividades veterinarias;Coste salarial total por hora;2020T4;10,83
75 Actividades veterinarias;Coste salarial total por hora;2020T3;10,66
75 Actividades veterinarias;Coste salarial total por hora;2020T2;10,24
75 Actividades veterinarias;Coste salarial total por hora;2020T1;9,32
75 Actividades veterinarias;Coste salarial total por hora;2019T4;10,02
75 Actividades veterinarias;Coste salarial total por hora;2019T3;9,86
75 Actividades veterinarias;Coste salarial total por hora;2019T2;9,41
75 Actividades veterinarias;Coste salarial total por hora;2019T1;8,5
75 Actividades veterinarias;Coste salarial total por hora;2018T4;9,42
75 Actividades veterinarias;Coste salarial total por hora;2018T3;9,26
75 Actividades veterinarias;Coste salarial total por hora;2018T2;8,62
75 Actividades veterinarias;Coste salarial total por hora;2018T1;8,44
75 Actividades veterinarias;Coste salarial total por hora;2017T4;9,37
75 Actividades veterinarias;Coste salarial total por hora;2017T3;9,06
75 Actividades veterinarias;Coste salarial total por hora;2017T2;8,66
75 Actividades veterinarias;Coste salarial total por hora;2017T1;7,97
75 Actividades veterinarias;Coste salarial total por hora;2016T4;9,6
75 Actividades veterinarias;Coste salarial total por hora;2016T3;9,3
75 Actividades veterinarias;Coste salarial total por hora;2016T2;8,47
75 Actividades veterinarias;Coste salarial total por hora;2016T1;8,67
75 Actividades veterinarias;Coste salarial total por hora;2015T4;9,08
75 Actividades veterinarias;Coste salarial total por hora;2015T3;8,97
75 Actividades veterinarias;Coste salarial total por hora;2015T2;8,66
75 Actividades veterinarias;Coste salarial total por hora;2015T1;8,05
75 Actividades veterinarias;Coste salarial total por hora;2014T4;9,13
75 Actividades veterinarias;Coste salarial total por hora;2014T3;8,77
75 Actividades veterinarias;Coste salarial total por hora;2014T2;8,37
75 Actividades veterinarias;Coste salarial total por hora;2014T1;7,79
75 Actividades veterinarias;Coste salarial total por hora;2013T4;9,2
75 Actividades veterinarias;Coste salarial total por hora;2013T3;8,68
75 Actividades veterinarias;Coste salarial total por hora;2013T2;8,3
75 Actividades veterinarias;Coste salarial total por hora;2013T1;8,08
75 Actividades veterinarias;Coste salarial total por hora;2012T4;9,11
75 Actividades veterinarias;Coste salarial total por hora;2012T3;8,55
75 Actividades veterinarias;Coste salarial total por hora;2012T2;8,32
75 Actividades veterinarias;Coste salarial total por hora;2012T1;7,66
75 Actividades veterinarias;Coste salarial total por hora;2011T4;8,93
75 Actividades veterinarias;Coste salarial total por hora;2011T3;8,59
75 Actividades veterinarias;Coste salarial total por hora;2011T2;8,31
75 Actividades veterinarias;Coste salarial total por hora;2011T1;7,77
75 Actividades veterinarias;Coste salarial total por hora;2010T4;8,59
75 Actividades veterinarias;Coste salarial total por hora;2010T3;8,33
75 Actividades veterinarias;Coste salarial total por hora;2010T2;8,27
75 Actividades veterinarias;Coste salarial total por hora;2010T1;7,59
75 Actividades veterinarias;Coste salarial total por hora;2009T4;8,98
75 Actividades veterinarias;Coste salarial total por hora;2009T3;8,48
75 Actividades veterinarias;Coste salarial total por hora;2009T2;8,58
75 Actividades veterinarias;Coste salarial total por hora;2009T1;7,77
75 Actividades veterinarias;Coste salarial total por hora;2008T4;8,84
75 Actividades veterinarias;Coste salarial total por hora;2008T3;9,21
75 Actividades veterinarias;Coste salarial total por hora;2008T2;8,52
75 Actividades veterinarias;Coste salarial total por hora;2008T1;8,05
75 Actividades veterinarias;Coste salarial ordinario por hora;2024T4;12,81
75 Actividades veterinarias;Coste salarial ordinario por hora;2024T3;13,48
75 Actividades veterinarias;Coste salarial ordinario por hora;2024T2;12,11
75 Actividades veterinarias;Coste salarial ordinario por hora;2024T1;12,1
75 Actividades veterinarias;Coste salarial ordinario por hora;2023T4;12,17
75 Actividades veterinarias;Coste salarial ordinario por hora;2023T3;12,52
75 Actividades veterinarias;Coste salarial ordinario por hora;2023T2;11,49
75 Actividades veterinarias;Coste salarial ordinario por hora;2023T1;11,12
75 Actividades veterinarias;Coste salarial ordinario por hora;2022T4;11,69
75 Actividades veterinarias;Coste salarial ordinario por hora;2022T3;12
75 Actividades veterinarias;Coste salarial ordinario por hora;2022T2;11,15
75 Actividades veterinarias;Coste salarial ordinario por hora;2022T1;10,82
75 Actividades veterinarias;Coste salarial ordinario por hora;2021T4;10,99
75 Actividades veterinarias;Coste salarial ordinario por hora;2021T3;11,17
75 Actividades veterinarias;Coste salarial ordinario por hora;2021T2;10,34
75 Actividades veterinarias;Coste salarial ordinario por hora;2021T1;9,98
75 Actividades veterinarias;Coste salarial ordinario por hora;2020T4;10,18
75 Actividades veterinarias;Coste salarial ordinario por hora;2020T3;10,26
75 Actividades veterinarias;Coste salarial ordinario por hora;2020T2;9,77
75 Actividades veterinarias;Coste salarial ordinario por hora;2020T1;9
75 Actividades veterinarias;Coste salarial ordinario por hora;2019T4;9,31
75 Actividades veterinarias;Coste salarial ordinario por hora;2019T3;9,57
75 Actividades veterinarias;Coste salarial ordinario por hora;2019T2;8,95
75 Actividades veterinarias;Coste salarial ordinario por hora;2019T1;8,38
75 Actividades veterinarias;Coste salarial ordinario por hora;2018T4;8,52
75 Actividades veterinarias;Coste salarial ordinario por hora;2018T3;8,98
75 Actividades veterinarias;Coste salarial ordinario por hora;2018T2;8,23
75 Actividades veterinarias;Coste salarial ordinario por hora;2018T1;8,28
75 Actividades veterinarias;Coste salarial ordinario por hora;2017T4;8,5
75 Actividades veterinarias;Coste salarial ordinario por hora;2017T3;8,79
75 Actividades veterinarias;Coste salarial ordinario por hora;2017T2;8,15
75 Actividades veterinarias;Coste salarial ordinario por hora;2017T1;7,81
75 Actividades veterinarias;Coste salarial ordinario por hora;2016T4;8,66
75 Actividades veterinarias;Coste salarial ordinario por hora;2016T3;8,95
75 Actividades veterinarias;Coste salarial ordinario por hora;2016T2;8,05
75 Actividades veterinarias;Coste salarial ordinario por hora;2016T1;8,43
75 Actividades veterinarias;Coste salarial ordinario por hora;2015T4;8,25
75 Actividades veterinarias;Coste salarial ordinario por hora;2015T3;8,75
75 Actividades veterinarias;Coste salarial ordinario por hora;2015T2;8,15
75 Actividades veterinarias;Coste salarial ordinario por hora;2015T1;7,92
75 Actividades veterinarias;Coste salarial ordinario por hora;2014T4;8,21
75 Actividades veterinarias;Coste salarial ordinario por hora;2014T3;8,6
75 Actividades veterinarias;Coste salarial ordinario por hora;2014T2;7,96
75 Actividades veterinarias;Coste salarial ordinario por hora;2014T1;7,66
75 Actividades veterinarias;Coste salarial ordinario por hora;2013T4;8,05
75 Actividades veterinarias;Coste salarial ordinario por hora;2013T3;8,46
75 Actividades veterinarias;Coste salarial ordinario por hora;2013T2;7,73
75 Actividades veterinarias;Coste salarial ordinario por hora;2013T1;7,89
75 Actividades veterinarias;Coste salarial ordinario por hora;2012T4;8,07
