Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2012T1;206,7
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2011T4;421,5
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2011T3;160,56
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2011T2;328,99
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2011T1;195,3
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2010T4;415,35
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2010T3;156,61
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2010T2;331,22
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2010T1;186,56
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2009T4;401,02
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2009T3;150,54
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2009T2;291,32
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2009T1;165,93
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2008T4;377,31
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2008T3;138,73
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2008T2;266,28
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos extraordinarios;2008T1;162,1
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2024T4;57,69
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2024T3;55,46
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2024T2;50,97
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2024T1;56,49
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2023T4;50,69
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2023T3;40,7
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2023T2;53,34
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2023T1;53,86
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2022T4;66,15
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2022T3;44,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2022T2;45,61
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2022T1;41,44
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2021T4;43,19
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2021T3;40,32
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2021T2;42,42
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2021T1;36,82
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2020T4;41,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2020T3;41,48
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2020T2;44,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2020T1;42,04
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2019T4;44,74
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2019T3;36,74
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2019T2;41,51
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2019T1;35,15
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2018T4;41,1
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2018T3;39,94
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2018T2;40,18
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2018T1;35,93
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2017T4;38,44
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2017T3;32,38
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2017T2;40,43
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2017T1;34,46
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2016T4;37,01
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2016T3;31,4
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2016T2;47,79
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2016T1;36,37
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2015T4;37,23
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2015T3;26,63
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2015T2;37,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2015T1;38,69
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2014T4;30,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2014T3;24,86
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2014T2;30,44
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2014T1;26,28
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2013T4;29,47
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2013T3;24,68
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2013T2;28,99
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2013T1;28,01
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2012T4;33,78
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2012T3;21,58
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2012T2;32,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2012T1;34,25
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2011T4;33,08
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2011T3;24,36
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2011T2;35,21
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2011T1;39,65
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2010T4;30,37
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2010T3;24,75
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2010T2;32,13
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2010T1;28,07
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2009T4;34,87
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2009T3;24,84
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2009T2;34,39
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2009T1;25,3
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2008T4;31,52
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2008T3;24,94
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2008T2;32,68
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial pagos atrasados;2008T1;43,14
Jornada a tiempo completo;Industria;Coste salarial total;2024T4;2.938,44
Jornada a tiempo completo;Industria;Coste salarial total;2024T3;2.626,69
Jornada a tiempo completo;Industria;Coste salarial total;2024T2;2.860,52
Jornada a tiempo completo;Industria;Coste salarial total;2024T1;2.649,82
Jornada a tiempo completo;Industria;Coste salarial total;2023T4;2.856,01
Jornada a tiempo completo;Industria;Coste salarial total;2023T3;2.517,84
Jornada a tiempo completo;Industria;Coste salarial total;2023T2;2.731,93
Jornada a tiempo completo;Industria;Coste salarial total;2023T1;2.557,12
Jornada a tiempo completo;Industria;Coste salarial total;2022T4;2.712,98
Jornada a tiempo completo;Industria;Coste salarial total;2022T3;2.433,15
Jornada a tiempo completo;Industria;Coste salarial total;2022T2;2.625,54
Jornada a tiempo completo;Industria;Coste salarial total;2022T1;2.405,15
Jornada a tiempo completo;Industria;Coste salarial total;2021T4;2.614,67
Jornada a tiempo completo;Industria;Coste salarial total;2021T3;2.336,16
Jornada a tiempo completo;Industria;Coste salarial total;2021T2;2.498,06
Jornada a tiempo completo;Industria;Coste salarial total;2021T1;2.368,67
Jornada a tiempo completo;Industria;Coste salarial total;2020T4;2.575,29
Jornada a tiempo completo;Industria;Coste salarial total;2020T3;2.285,14
Jornada a tiempo completo;Industria;Coste salarial total;2020T2;2.219,9
Jornada a tiempo completo;Industria;Coste salarial total;2020T1;2.349
Jornada a tiempo completo;Industria;Coste salarial total;2019T4;2.609,49
Jornada a tiempo completo;Industria;Coste salarial total;2019T3;2.330,64
Jornada a tiempo completo;Industria;Coste salarial total;2019T2;2.514,93
Jornada a tiempo completo;Industria;Coste salarial total;2019T1;2.343,99
Jornada a tiempo completo;Industria;Coste salarial total;2018T4;2.588,76
Jornada a tiempo completo;Industria;Coste salarial total;2018T3;2.306,59
Jornada a tiempo completo;Industria;Coste salarial total;2018T2;2.481,89
Jornada a tiempo completo;Industria;Coste salarial total;2018T1;2.309,95
Jornada a tiempo completo;Industria;Coste salarial total;2017T4;2.599,56
Jornada a tiempo completo;Industria;Coste salarial total;2017T3;2.292,86
Jornada a tiempo completo;Industria;Coste salarial total;2017T2;2.463,93
Jornada a tiempo completo;Industria;Coste salarial total;2017T1;2.313,16
Jornada a tiempo completo;Industria;Coste salarial total;2016T4;2.572,55
Jornada a tiempo completo;Industria;Coste salarial total;2016T3;2.285,31
Jornada a tiempo completo;Industria;Coste salarial total;2016T2;2.453,71
Jornada a tiempo completo;Industria;Coste salarial total;2016T1;2.289,22
Jornada a tiempo completo;Industria;Coste salarial total;2015T4;2.564,2
Jornada a tiempo completo;Industria;Coste salarial total;2015T3;2.294,13
Jornada a tiempo completo;Industria;Coste salarial total;2015T2;2.449,24
Jornada a tiempo completo;Industria;Coste salarial total;2015T1;2.273,93
Jornada a tiempo completo;Industria;Coste salarial total;2014T4;2.551,17
Jornada a tiempo completo;Industria;Coste salarial total;2014T3;2.288,89
Jornada a tiempo completo;Industria;Coste salarial total;2014T2;2.441,33
Jornada a tiempo completo;Industria;Coste salarial total;2014T1;2.256,15
Jornada a tiempo completo;Industria;Coste salarial total;2013T4;2.518,23
Jornada a tiempo completo;Industria;Coste salarial total;2013T3;2.250,52
Jornada a tiempo completo;Industria;Coste salarial total;2013T2;2.387,06
Jornada a tiempo completo;Industria;Coste salarial total;2013T1;2.222,79
Jornada a tiempo completo;Industria;Coste salarial total;2012T4;2.460,08
Jornada a tiempo completo;Industria;Coste salarial total;2012T3;2.201,33
Jornada a tiempo completo;Industria;Coste salarial total;2012T2;2.339,22
Jornada a tiempo completo;Industria;Coste salarial total;2012T1;2.186,24
Jornada a tiempo completo;Industria;Coste salarial total;2011T4;2.464,65
Jornada a tiempo completo;Industria;Coste salarial total;2011T3;2.174,5
Jornada a tiempo completo;Industria;Coste salarial total;2011T2;2.285,04
Jornada a tiempo completo;Industria;Coste salarial total;2011T1;2.141,59
Jornada a tiempo completo;Industria;Coste salarial total;2010T4;2.394,02
Jornada a tiempo completo;Industria;Coste salarial total;2010T3;2.106,87
Jornada a tiempo completo;Industria;Coste salarial total;2010T2;2.210,11
Jornada a tiempo completo;Industria;Coste salarial total;2010T1;2.073,82
Jornada a tiempo completo;Industria;Coste salarial total;2009T4;2.325,56
Jornada a tiempo completo;Industria;Coste salarial total;2009T3;2.045,4
Jornada a tiempo completo;Industria;Coste salarial total;2009T2;2.138,87
Jornada a tiempo completo;Industria;Coste salarial total;2009T1;2.009,72
Jornada a tiempo completo;Industria;Coste salarial total;2008T4;2.257,87
Jornada a tiempo completo;Industria;Coste salarial total;2008T3;1.992,24
Jornada a tiempo completo;Industria;Coste salarial total;2008T2;2.076,85
Jornada a tiempo completo;Industria;Coste salarial total;2008T1;1.975,86
Jornada a tiempo completo;Industria;Coste salarial ordinario;2024T4;2.348,07
Jornada a tiempo completo;Industria;Coste salarial ordinario;2024T3;2.331,2
Jornada a tiempo completo;Industria;Coste salarial ordinario;2024T2;2.332,33
Jornada a tiempo completo;Industria;Coste salarial ordinario;2024T1;2.315,81
Jornada a tiempo completo;Industria;Coste salarial ordinario;2023T4;2.257,79
Jornada a tiempo completo;Industria;Coste salarial ordinario;2023T3;2.238,72
Jornada a tiempo completo;Industria;Coste salarial ordinario;2023T2;2.227,75
Jornada a tiempo completo;Industria;Coste salarial ordinario;2023T1;2.228,11
Jornada a tiempo completo;Industria;Coste salarial ordinario;2022T4;2.159,06
Jornada a tiempo completo;Industria;Coste salarial ordinario;2022T3;2.143,17
Jornada a tiempo completo;Industria;Coste salarial ordinario;2022T2;2.132,4
Jornada a tiempo completo;Industria;Coste salarial ordinario;2022T1;2.100,83
Jornada a tiempo completo;Industria;Coste salarial ordinario;2021T4;2.077,43
Jornada a tiempo completo;Industria;Coste salarial ordinario;2021T3;2.070,44
Jornada a tiempo completo;Industria;Coste salarial ordinario;2021T2;2.057,63
Jornada a tiempo completo;Industria;Coste salarial ordinario;2021T1;2.074,01
Jornada a tiempo completo;Industria;Coste salarial ordinario;2020T4;2.048,5
Jornada a tiempo completo;Industria;Coste salarial ordinario;2020T3;2.008,43
Jornada a tiempo completo;Industria;Coste salarial ordinario;2020T2;1.796,96
Jornada a tiempo completo;Industria;Coste salarial ordinario;2020T1;2.063,82
Jornada a tiempo completo;Industria;Coste salarial ordinario;2019T4;2.065,36
Jornada a tiempo completo;Industria;Coste salarial ordinario;2019T3;2.051,69
Jornada a tiempo completo;Industria;Coste salarial ordinario;2019T2;2.055,91
Jornada a tiempo completo;Industria;Coste salarial ordinario;2019T1;2.051,86
Jornada a tiempo completo;Industria;Coste salarial ordinario;2018T4;2.039,39
Jornada a tiempo completo;Industria;Coste salarial ordinario;2018T3;2.028,15
Jornada a tiempo completo;Industria;Coste salarial ordinario;2018T2;2.034,22
Jornada a tiempo completo;Industria;Coste salarial ordinario;2018T1;2.022,96
Jornada a tiempo completo;Industria;Coste salarial ordinario;2017T4;2.028,13
Jornada a tiempo completo;Industria;Coste salarial ordinario;2017T3;2.017,43
Jornada a tiempo completo;Industria;Coste salarial ordinario;2017T2;2.016,64
Jornada a tiempo completo;Industria;Coste salarial ordinario;2017T1;2.014,63
Jornada a tiempo completo;Industria;Coste salarial ordinario;2016T4;2.006,83
Jornada a tiempo completo;Industria;Coste salarial ordinario;2016T3;2.003,13
Jornada a tiempo completo;Industria;Coste salarial ordinario;2016T2;2.007,21
Jornada a tiempo completo;Industria;Coste salarial ordinario;2016T1;2.002,67
Jornada a tiempo completo;Industria;Coste salarial ordinario;2015T4;2.002,3
Jornada a tiempo completo;Industria;Coste salarial ordinario;2015T3;2.005,11
Jornada a tiempo completo;Industria;Coste salarial ordinario;2015T2;2.006,29
Jornada a tiempo completo;Industria;Coste salarial ordinario;2015T1;2.004,06
Jornada a tiempo completo;Industria;Coste salarial ordinario;2014T4;2.006,22
Jornada a tiempo completo;Industria;Coste salarial ordinario;2014T3;2.006,93
Jornada a tiempo completo;Industria;Coste salarial ordinario;2014T2;2.000,24
Jornada a tiempo completo;Industria;Coste salarial ordinario;2014T1;1.997,16
Jornada a tiempo completo;Industria;Coste salarial ordinario;2013T4;1.969,34
Jornada a tiempo completo;Industria;Coste salarial ordinario;2013T3;1.976,43
Jornada a tiempo completo;Industria;Coste salarial ordinario;2013T2;1.959,56
Jornada a tiempo completo;Industria;Coste salarial ordinario;2013T1;1.959,31
Jornada a tiempo completo;Industria;Coste salarial ordinario;2012T4;1.936,37
Jornada a tiempo completo;Industria;Coste salarial ordinario;2012T3;1.936,37
Jornada a tiempo completo;Industria;Coste salarial ordinario;2012T2;1.933,18
Jornada a tiempo completo;Industria;Coste salarial ordinario;2012T1;1.927,73
Jornada a tiempo completo;Industria;Coste salarial ordinario;2011T4;1.917,41
Jornada a tiempo completo;Industria;Coste salarial ordinario;2011T3;1.917,06
Jornada a tiempo completo;Industria;Coste salarial ordinario;2011T2;1.904,06
Jornada a tiempo completo;Industria;Coste salarial ordinario;2011T1;1.883,4
Jornada a tiempo completo;Industria;Coste salarial ordinario;2010T4;1.875,68
Jornada a tiempo completo;Industria;Coste salarial ordinario;2010T3;1.866,87
Jornada a tiempo completo;Industria;Coste salarial ordinario;2010T2;1.853,6
Jornada a tiempo completo;Industria;Coste salarial ordinario;2010T1;1.841,3
Jornada a tiempo completo;Industria;Coste salarial ordinario;2009T4;1.825,53
Jornada a tiempo completo;Industria;Coste salarial ordinario;2009T3;1.818,24
Jornada a tiempo completo;Industria;Coste salarial ordinario;2009T2;1.805,1
Jornada a tiempo completo;Industria;Coste salarial ordinario;2009T1;1.803,94
Jornada a tiempo completo;Industria;Coste salarial ordinario;2008T4;1.782,53
Jornada a tiempo completo;Industria;Coste salarial ordinario;2008T3;1.777,46
Jornada a tiempo completo;Industria;Coste salarial ordinario;2008T2;1.762,88
Jornada a tiempo completo;Industria;Coste salarial ordinario;2008T1;1.741,65
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2024T4;555,26
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2024T3;266,34
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2024T2;491,99
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2024T1;285,85
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2023T4;562,08
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2023T3;252,14
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2023T2;460,38
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2023T1;267,68
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2022T4;514,91
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2022T3;243,82
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2022T2;455,44
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2022T1;263,57
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2021T4;513,07
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2021T3;245,5
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2021T2;410,95
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2021T1;269,77
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2020T4;500,75
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2020T3;253,88
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2020T2;392,32
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2020T1;256,98
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2019T4;517,56
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2019T3;254,39
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2019T2;431,25
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2019T1;262,47
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2018T4;522,95
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2018T3;250,31
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2018T2;421,03
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2018T1;260
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2017T4;546,82
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2017T3;252,07
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2017T2;422,33
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2017T1;271,3
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2016T4;545,18
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2016T3;259,08
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2016T2;419,57
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2016T1;262,71
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2015T4;539,49
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2015T3;260,42
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2015T2;419,58
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2015T1;246,41
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2014T4;524,25
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2014T3;262,04
