Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2014T3;11,89
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2014T2;11,32
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2014T1;10,93
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2013T4;11,36
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2013T3;11,77
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2013T2;10,89
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2013T1;11,22
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2012T4;11,54
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2012T3;11,9
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2012T2;11,06
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2012T1;10,71
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2011T4;11,3
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2011T3;11,77
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2011T2;10,7
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2011T1;10,49
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2010T4;11,04
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2010T3;11,18
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2010T2;10,53
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2010T1;10,47
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2009T4;11,08
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2009T3;11,43
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2009T2;10,69
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2009T1;10,48
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2008T4;10,56
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2008T3;11,16
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2008T2;9,81
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2008T1;10
Ambas jornadas;Servicios;Coste salarial total por hora;2024T4;19,16
Ambas jornadas;Servicios;Coste salarial total por hora;2024T3;18,26
Ambas jornadas;Servicios;Coste salarial total por hora;2024T2;17,61
Ambas jornadas;Servicios;Coste salarial total por hora;2024T1;17,06
Ambas jornadas;Servicios;Coste salarial total por hora;2023T4;18,64
Ambas jornadas;Servicios;Coste salarial total por hora;2023T3;17,37
Ambas jornadas;Servicios;Coste salarial total por hora;2023T2;17,28
Ambas jornadas;Servicios;Coste salarial total por hora;2023T1;15,89
Ambas jornadas;Servicios;Coste salarial total por hora;2022T4;17,78
Ambas jornadas;Servicios;Coste salarial total por hora;2022T3;16,54
Ambas jornadas;Servicios;Coste salarial total por hora;2022T2;16,26
Ambas jornadas;Servicios;Coste salarial total por hora;2022T1;15,28
Ambas jornadas;Servicios;Coste salarial total por hora;2021T4;17,08
Ambas jornadas;Servicios;Coste salarial total por hora;2021T3;16,1
Ambas jornadas;Servicios;Coste salarial total por hora;2021T2;16,22
Ambas jornadas;Servicios;Coste salarial total por hora;2021T1;15,23
Ambas jornadas;Servicios;Coste salarial total por hora;2020T4;16,91
Ambas jornadas;Servicios;Coste salarial total por hora;2020T3;16,17
Ambas jornadas;Servicios;Coste salarial total por hora;2020T2;16,87
Ambas jornadas;Servicios;Coste salarial total por hora;2020T1;14,71
Ambas jornadas;Servicios;Coste salarial total por hora;2019T4;16,06
Ambas jornadas;Servicios;Coste salarial total por hora;2019T3;15,36
Ambas jornadas;Servicios;Coste salarial total por hora;2019T2;15,15
Ambas jornadas;Servicios;Coste salarial total por hora;2019T1;14
Ambas jornadas;Servicios;Coste salarial total por hora;2018T4;15,8
Ambas jornadas;Servicios;Coste salarial total por hora;2018T3;15,01
Ambas jornadas;Servicios;Coste salarial total por hora;2018T2;14,32
Ambas jornadas;Servicios;Coste salarial total por hora;2018T1;14,01
Ambas jornadas;Servicios;Coste salarial total por hora;2017T4;15,7
Ambas jornadas;Servicios;Coste salarial total por hora;2017T3;14,6
Ambas jornadas;Servicios;Coste salarial total por hora;2017T2;14,61
Ambas jornadas;Servicios;Coste salarial total por hora;2017T1;13,44
Ambas jornadas;Servicios;Coste salarial total por hora;2016T4;15,54
Ambas jornadas;Servicios;Coste salarial total por hora;2016T3;14,68
Ambas jornadas;Servicios;Coste salarial total por hora;2016T2;14,07
Ambas jornadas;Servicios;Coste salarial total por hora;2016T1;14,07
Ambas jornadas;Servicios;Coste salarial total por hora;2015T4;15,44
Ambas jornadas;Servicios;Coste salarial total por hora;2015T3;14,61
Ambas jornadas;Servicios;Coste salarial total por hora;2015T2;14,59
Ambas jornadas;Servicios;Coste salarial total por hora;2015T1;13,61
Ambas jornadas;Servicios;Coste salarial total por hora;2014T4;15,05
Ambas jornadas;Servicios;Coste salarial total por hora;2014T3;14,64
Ambas jornadas;Servicios;Coste salarial total por hora;2014T2;14,47
Ambas jornadas;Servicios;Coste salarial total por hora;2014T1;13,28
Ambas jornadas;Servicios;Coste salarial total por hora;2013T4;15,2
Ambas jornadas;Servicios;Coste salarial total por hora;2013T3;14,61
Ambas jornadas;Servicios;Coste salarial total por hora;2013T2;13,99
Ambas jornadas;Servicios;Coste salarial total por hora;2013T1;13,53
Ambas jornadas;Servicios;Coste salarial total por hora;2012T4;14,78
Ambas jornadas;Servicios;Coste salarial total por hora;2012T3;14,66
Ambas jornadas;Servicios;Coste salarial total por hora;2012T2;14,45
Ambas jornadas;Servicios;Coste salarial total por hora;2012T1;13,43
Ambas jornadas;Servicios;Coste salarial total por hora;2011T4;15,39
Ambas jornadas;Servicios;Coste salarial total por hora;2011T3;14,7
Ambas jornadas;Servicios;Coste salarial total por hora;2011T2;14,43
Ambas jornadas;Servicios;Coste salarial total por hora;2011T1;13,29
Ambas jornadas;Servicios;Coste salarial total por hora;2010T4;15,11
Ambas jornadas;Servicios;Coste salarial total por hora;2010T3;14,11
Ambas jornadas;Servicios;Coste salarial total por hora;2010T2;14,34
Ambas jornadas;Servicios;Coste salarial total por hora;2010T1;13,32
Ambas jornadas;Servicios;Coste salarial total por hora;2009T4;14,98
Ambas jornadas;Servicios;Coste salarial total por hora;2009T3;14,3
Ambas jornadas;Servicios;Coste salarial total por hora;2009T2;14,14
Ambas jornadas;Servicios;Coste salarial total por hora;2009T1;12,97
Ambas jornadas;Servicios;Coste salarial total por hora;2008T4;14,29
Ambas jornadas;Servicios;Coste salarial total por hora;2008T3;13,77
Ambas jornadas;Servicios;Coste salarial total por hora;2008T2;12,94
Ambas jornadas;Servicios;Coste salarial total por hora;2008T1;12,72
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2024T4;15,86
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2024T3;16,65
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2024T2;14,91
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2024T1;15,08
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2023T4;15,39
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2023T3;15,89
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2023T2;14,66
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2023T1;14,09
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2022T4;14,55
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2022T3;15,12
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2022T2;13,78
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2022T1;13,6
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2021T4;14,13
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2021T3;14,7
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2021T2;13,7
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2021T1;13,68
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2020T4;14
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2020T3;14,76
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2020T2;14,11
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2020T1;13,19
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2019T4;13,3
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2019T3;14,08
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2019T2;12,91
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2019T1;12,55
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2018T4;13,05
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2018T3;13,68
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2018T2;12,17
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2018T1;12,53
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2017T4;12,87
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2017T3;13,41
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2017T2;12,33
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2017T1;12,04
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2016T4;12,77
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2016T3;13,47
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2016T2;11,88
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2016T1;12,56
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2015T4;12,61
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2015T3;13,38
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2015T2;12,37
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2015T1;12,18
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2014T4;12,44
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2014T3;13,45
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2014T2;12,35
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2014T1;12,04
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2013T4;12,55
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2013T3;13,42
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2013T2;11,95
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2013T1;12,24
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2012T4;12,65
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2012T3;13,44
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2012T2;12,28
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2012T1;11,96
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2011T4;12,58
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2011T3;13,47
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2011T2;12,16
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2011T1;11,83
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2010T4;12,31
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2010T3;12,91
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2010T2;12,02
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2010T1;11,94
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2009T4;12,2
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2009T3;13,1
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2009T2;12,01
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2009T1;11,69
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2008T4;11,68
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2008T3;12,62
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2008T2;11,05
Ambas jornadas;Servicios;Coste salarial ordinario por hora;2008T1;11,33
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2024T4;20,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2024T3;19,2
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2024T2;18,48
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2024T1;17,65
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2023T4;19,6
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2023T3;18,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2023T2;18,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2023T1;16,48
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2022T4;18,64
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2022T3;17,43
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2022T2;17,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2022T1;15,82
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2021T4;17,91
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2021T3;16,87
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2021T2;16,91
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2021T1;15,69
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2020T4;17,71
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2020T3;16,89
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2020T2;17,53
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2020T1;15,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2019T4;17,03
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2019T3;16,29
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2019T2;16,02
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2019T1;14,62
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2018T4;16,81
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2018T3;15,98
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2018T2;15,19
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2018T1;14,68
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2017T4;16,71
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2017T3;15,59
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2017T2;15,52
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2017T1;14,14
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2016T4;16,56
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2016T3;15,72
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2016T2;14,95
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2016T1;14,79
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2015T4;16,48
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2015T3;15,67
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2015T2;15,52
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2015T1;14,29
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2014T4;16,11
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2014T3;15,67
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2014T2;15,43
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2014T1;13,96
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2013T4;16,2
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2013T3;15,58
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2013T2;14,81
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2013T1;14,17
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2012T4;15,75
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2012T3;15,5
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2012T2;15,18
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2012T1;13,93
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2011T4;16,17
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2011T3;15,4
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2011T2;14,95
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2011T1;13,66
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2010T4;15,77
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2010T3;14,65
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2010T2;14,72
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2010T1;13,58
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2009T4;15,48
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2009T3;14,73
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2009T2;14,42
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2009T1;13,13
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2008T4;14,66
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2008T3;14,1
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2008T2;13,12
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total por hora;2008T1;12,79
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2024T4;16,44
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2024T3;17,41
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2024T2;15,41
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2024T1;15,53
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2023T4;15,93
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2023T3;16,61
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2023T2;15,15
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2023T1;14,53
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2022T4;15,06
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2022T3;15,79
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2022T2;14,24
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2022T1;13,98
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T4;14,62
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T3;15,3
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T2;14,11
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T1;14,01
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T4;14,43
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T3;15,29
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T2;14,47
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T1;13,61
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T4;13,87
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T3;14,79
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T2;13,43
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T1;13
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T4;13,65
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T3;14,42
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T2;12,71
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T1;13,03
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T4;13,47
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T3;14,17
