Tipo de jornada;Secciones de la CNAE-09;Tiempo de trabajo;Periodo;Total
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2017T1;76,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2016T4;75,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2016T3;73,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2016T2;78,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2016T1;70,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2015T4;72,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2015T3;68,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2015T2;74,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2015T1;75,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2014T4;77,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2014T3;70,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2014T2;74,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2014T1;77,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2013T4;74,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2013T3;71,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2013T2;80,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2013T1;77,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2012T4;77,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2012T3;73,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2012T2;81,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2012T1;82,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2011T4;77,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2011T3;76
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2011T2;80,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2011T1;85
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2010T4;76,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2010T3;72,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2010T2;76,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2010T1;77
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2009T4;67,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2009T3;68,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2009T2;70,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2009T1;71,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2008T4;72,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2008T3;68
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2008T2;77,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas efectivas;2008T1;73,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2024T4;10
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2024T3;15,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2024T2;8,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2024T1;8,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2023T4;13,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2023T3;19,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2023T2;11
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2023T1;6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2022T4;10,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2022T3;15,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2022T2;9,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2022T1;7,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2021T4;12,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2021T3;14,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2021T2;14,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2021T1;11,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2020T4;16
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2020T3;21,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2020T2;32,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2020T1;11,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2019T4;8,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2019T3;17,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2019T2;7,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2019T1;4,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2018T4;11,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2018T3;18,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2018T2;6,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2018T1;8,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2017T4;11,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2017T3;18,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2017T2;8,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2017T1;6,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2016T4;8,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2016T3;14,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2016T2;5,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2016T1;8,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2015T4;8,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2015T3;16,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2015T2;6,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2015T1;5,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2014T4;8,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2014T3;16,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2014T2;7,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2014T1;5,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2013T4;10,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2013T3;14,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2013T2;6,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2013T1;7,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2012T4;9,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2012T3;17,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2012T2;6,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2012T1;4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2011T4;8,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2011T3;14,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2011T2;7,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2011T1;2,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2010T4;9,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2010T3;10,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2010T2;5,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2010T1;5,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2009T4;8,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2009T3;11,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2009T2;8,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2009T1;5,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2008T4;6,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2008T3;13,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2008T2;4,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas;2008T1;7,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2024T4;6,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2024T3;13,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2024T2;4,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2024T1;4,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2023T4;8,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2023T3;15,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2023T2;5,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2023T1;2,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2022T4;7,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2022T3;11,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2022T2;4,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2022T1;3,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2021T4;7,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2021T3;10,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2021T2;4,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2021T1;3,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2020T4;7,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2020T3;9,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2020T2;5,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2020T1;3,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2019T4;6,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2019T3;15,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2019T2;6,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2019T1;3,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2018T4;8,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2018T3;16,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2018T2;3,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2018T1;4,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2017T4;8,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2017T3;16
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2017T2;5,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2017T1;3,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2016T4;7,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2016T3;12,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2016T2;3,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2016T1;5,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2015T4;5,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2015T3;14
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2015T2;5,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2015T1;4,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2014T4;6,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2014T3;13,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2014T2;5,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2014T1;4,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2013T4;7,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2013T3;12,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2013T2;3,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2013T1;5,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2012T4;7,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2012T3;15
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2012T2;4,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2012T1;2,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2011T4;7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2011T3;12,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2011T2;4,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2011T1;2,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2010T4;6,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2010T3;9,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2010T2;4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2010T1;3,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2009T4;4,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2009T3;10,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2009T2;5,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2009T1;3,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2008T4;5,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2008T3;11,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2008T2;2,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por vacaciones y fiestas;2008T1;4,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2024T4;2,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2024T3;1,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2024T2;2,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2024T1;3,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2023T4;3,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2023T3;3,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2023T2;4,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2023T1;3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2022T4;2,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2022T3;3,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2022T2;4,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2022T1;2,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2021T4;2,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2021T3;2,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2021T2;3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2021T1;2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2020T4;3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2020T3;1,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2020T2;3,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2020T1;1,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2019T4;1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2019T3;1,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2019T2;1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2019T1;0,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2018T4;2,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2018T3;1,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2018T2;2,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2018T1;2,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2017T4;2,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2017T3;2,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2017T2;1,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2017T1;2,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2016T4;1,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2016T3;1,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2016T2;0,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2016T1;1,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2015T4;1,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2015T3;1,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2015T2;1,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2015T1;1,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2014T4;1,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2014T3;2,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2014T2;2,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2014T1;1,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2013T4;2,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2013T3;1,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2013T2;1,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2013T1;0,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2012T4;0,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2012T3;1,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2012T2;0,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2012T1;0,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2011T4;1,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2011T3;1,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2011T2;1,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2011T1;0,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2010T4;2,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2010T3;0,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2010T2;0,9
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2010T1;0,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2009T4;1,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2009T3;0,4
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2009T2;2,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2009T1;1,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2008T4;1,3
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2008T3;1,5
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2008T2;1,7
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas no trabajadas por I.T;2008T1;1,8
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2024T4;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2024T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2024T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2024T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2023T4;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2023T3;0,2
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2023T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2023T1;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2022T4;0,6
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2022T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2022T2;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2022T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2021T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2021T3;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2021T2;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2021T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2020T4;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2020T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2020T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2020T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2019T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2019T3;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2019T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2019T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2018T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2018T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2018T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2018T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2017T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2017T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2017T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2017T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2016T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2016T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2016T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2016T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2015T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2015T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2015T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2015T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2014T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2014T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2014T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2014T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2013T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2013T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2013T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2013T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2012T4;0
